ep,organ,a_score,optimal_Np,oracle_dice,fob_10_dice,dice_0,dice_1,dice_2,dice_4,dice_6,dice_8,dice_10,dice_12,dice_16,dice_20,dice_24
39,pancreas,0.8278437824009626,4,0.025627835196183883,0.014349681845557622,0.023224275300898458,0.02393326636677294,0.02393326636677294,0.025627835196183883,0.025627835196183883,0.025627835196183883,0.014349681845557622,0.014349681845557622,0.014349681845557622,0.014349681845557622,0.014349681845557622
40,spleen,0.7499214205811924,8,0.10997476424491964,0.06085252327290544,0.05683300157869449,0.056698089520896576,0.056698089520896576,0.056848609680741506,0.056822600937893174,0.10997476424491964,0.06085252327290544,0.06085252327290544,0.06085252327290544,0.06085252327290544,0.06085252327290544
41,rk,0.6938370056556362,8,0.020636683324079214,0.020603316856839284,0.02019287363607552,0.020247877604757797,0.020329094306941974,0.020432472054242257,0.020130895960279848,0.020636683324079214,0.020603316856839284,0.020603316856839284,0.020603316856839284,0.020603316856839284,0.020603316856839284
42,lk,0.6738644487113904,10,0.08837004405286343,0.08837004405286343,0.05927720812032741,0.061898296716860035,0.062396964135742944,0.06322889743428103,0.0738830982284262,0.07938266719430154,0.08837004405286343,0.08837004405286343,0.08837004405286343,0.08837004405286343,0.08837004405286343
43,liver,0.7790975257406507,6,0.2725262262546073,0.14721558537033633,0.2035060975609756,0.2109467585480402,0.2221092522414271,0.21791965176385236,0.2725262262546073,0.15673102008870338,0.14721558537033633,0.14721558537033633,0.14721558537033633,0.14721558537033633,0.14721558537033633
44,pancreas,0.8439893651681607,4,0.10409029519583253,0.06758745967615647,0.06741853853603674,0.06659671645475868,0.10396993640393139,0.10409029519583253,0.06693340777271177,0.06867581071189893,0.06758745967615647,0.06758745967615647,0.06758745967615647,0.06758745967615647,0.06758745967615647
45,spleen,0.7896831863553122,8,0.06146884133119638,0.060084782208023595,0.06007186511470778,0.06003683241252302,0.060303366629670736,0.060854956132163525,0.06118235846105724,0.06146884133119638,0.060084782208023595,0.060084782208023595,0.060134657361576534,0.060134657361576534,0.060134657361576534
46,rk,0.727478633472487,6,0.052606373181064654,0.051955612152082956,0.04242802388804706,0.049100849293401645,0.05155234657039711,0.052130106231519,0.052606373181064654,0.05192538453147158,0.051955612152082956,0.051955612152082956,0.051955612152082956,0.051955612152082956,0.051955612152082956
47,lk,0.7007869198167886,8,0.07105490606377655,0.05509505837536595,0.055449059282925095,0.055761816364415254,0.055761816364415254,0.056391927506408174,0.05714076675446298,0.07105490606377655,0.05509505837536595,0.05509505837536595,0.05509505837536595,0.05509505837536595,0.05509505837536595
48,liver,0.8178446019199908,16,0.051558838150699525,0.05075359270942867,0.03322770484382073,0.0289614898989899,0.03829856584093872,0.035608770020214585,0.037044513980014133,0.04395209580838323,0.05075359270942867,0.05075359270942867,0.051558838150699525,0.051558838150699525,0.051558838150699525
