fold,organ,vol_id,spacing_x,spacing_y,spacing_z,dice_baseline,hd95_baseline,dice_adafob_2d,hd95_adafob_2d,dice_lora_fob,hd95_lora_fob,dice_lora_ada,hd95_lora_ada
4,SPLEEN,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_28.nii,1.7080000638961792,1.7080000638961792,5.0,0.9593749413068384,2.415476854896089,0.9686835712116612,1.7080000638961792,0.9720314407814408,1.7080000638961792,0.971569414192365,1.7080000638961792
4,SPLEEN,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_29.nii,1.298828125,1.298828125,3.0,0.752603000447828,48.15064224179278,0.840340871410571,32.22129058969127,0.9301932949729524,18.392780041688983,0.9331027924267312,17.66597243810365
4,RK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_0.nii,1.1689453125,1.1689453125,3.0,0.8317691841657046,8.429384524864053,0.8165394960117281,8.1826171875,0.9504962766342012,5.8447265625,0.9495719346077186,6.02732634526408
4,RK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_24.nii,1.609863519668579,1.609863519668579,5.0,0.8909422588832487,33.41611829363306,0.8706107505408553,31.86622770815068,0.911076833284696,33.5942391631462,0.9075379384691932,33.56673613806897
4,RK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_26.nii,1.23046875,1.23046875,5.0,0.9153295917244416,4.921875,0.8845824757764262,3.69140625,0.9459514768412196,1.7401455943262694,0.9453735684421014,1.7401455943262694
4,RK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_27.nii,1.7089835405349731,1.7089835405349731,5.0,0.8973844427060305,5.404280471829208,0.8889902783139718,5.126950621604919,0.9445815075302868,1.7089835405349731,0.9444546828351332,1.7089835405349731
4,RK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_28.nii,1.7080000638961792,1.7080000638961792,5.0,0.8929438202247191,7.04226467200566,0.8889399439415522,6.534871488992644,0.9380530973451328,1.7080000638961792,0.925242910965695,3.4160001277923584
4,RK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_29.nii,1.298828125,1.298828125,3.0,0.8858226188100464,22.19438472904749,0.7602385685884692,154.07562449591902,0.8126087240860637,146.90251798825238,0.8119569903711736,146.88108904979262
1,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_6.nii,1.30908203125,1.30908203125,3.0,0.7977629811342796,33.580116170332346,0.7902806169856904,31.4260181254486,0.820447709306368,35.901217779475346,0.8189813008374104,35.85877872877187
1,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_7.nii,1.27490234375,1.27490234375,3.0,0.0762640052725732,153.93333738672288,0.0802927803038704,156.07007863407344,0.0614816424071257,157.1449079172921,0.0734799482535575,157.27244968171314
1,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_9.nii,1.3671875,1.3671875,3.0,0.8446052741036519,19.69732344172918,0.8004686725451022,16.422724112463946,0.8551267853593435,16.19176954131037,0.8552674116241479,16.595088811339636
1,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_10.nii,1.1962890625,1.1962890625,3.0,0.8583299490800037,38.14987283429046,0.7902186978596674,11.348994532342571,0.9155935187298276,18.505351993580422,0.9173677046949048,15.630008982977811
1,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_11.nii,1.343261480331421,1.343261480331421,5.0,0.8939843686174124,5.373045921325684,0.8248597847506443,4.247765771016759,0.9424537291023012,1.343261480331421,0.9353327620679804,2.686522960662842
1,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_12.nii,1.2373046875,1.2373046875,5.0,0.8533194901078618,86.18510995414321,0.8229582744423278,74.74575144571502,0.8776630274417232,79.07015378218289,0.8599265662493857,90.92009040531732
1,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_6.nii,1.30908203125,1.30908203125,3.0,0.8401930723530111,89.17376518954038,0.880845833203397,49.5403645926648,0.9197675284812964,39.9921134261574,0.9154625656896536,41.08378742654261
1,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_7.nii,1.27490234375,1.27490234375,3.0,0.924460486437916,9.50098938558307,0.9264429627676144,8.063190401073866,0.9659203234985771,1.802984185232496,0.9660765802678402,1.802984185232496
1,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_9.nii,1.3671875,1.3671875,3.0,0.9073447227469312,48.69088525719066,0.928386802493538,16.40625,0.9526309138193644,13.997148495876758,0.9512197064633292,15.396187922309291
1,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_10.nii,1.1962890625,1.1962890625,3.0,0.9011316889010672,33.99220559591602,0.8973286990880232,21.16451402916876,0.957344820649623,8.024950993468483,0.9554523370779195,8.567370567891341
1,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_11.nii,1.343261480331421,1.343261480331421,5.0,0.8888316187245469,18.04283585159966,0.8811296263596006,11.852362207201493,0.9574998479965952,2.686522960662842,0.9561565689124591,2.686522960662842
